date,fips,state,county,score
12/21/2020,12037,FL,Franklin County,36.15
12/20/2020,12037,FL,Franklin County,48.46
12/19/2020,12037,FL,Franklin County,48.46
12/18/2020,12037,FL,Franklin County,48.46
12/17/2020,12037,FL,Franklin County,48.46
12/16/2020,12037,FL,Franklin County,48.46
12/15/2020,12037,FL,Franklin County,48.46
12/14/2020,12037,FL,Franklin County,48.89
12/13/2020,12037,FL,Franklin County,48.89
12/12/2020,12037,FL,Franklin County,43.33
12/11/2020,12037,FL,Franklin County,54.44
12/10/2020,12037,FL,Franklin County,54.44
12/9/2020,12037,FL,Franklin County,54.44
12/8/2020,12037,FL,Franklin County,54.44
12/7/2020,12037,FL,Franklin County,51.67
12/6/2020,12037,FL,Franklin County,31.67
12/5/2020,12037,FL,Franklin County,31.67
12/4/2020,12037,FL,Franklin County,31.67
12/3/2020,12037,FL,Franklin County,31.67
12/2/2020,12037,FL,Franklin County,31.67
12/1/2020,12037,FL,Franklin County,31.67
11/30/2020,12037,FL,Franklin County,31.67
11/29/2020,12037,FL,Franklin County,31.67
11/28/2020,12037,FL,Franklin County,31.67
11/27/2020,12037,FL,Franklin County,39.17
11/26/2020,12037,FL,Franklin County,39.17
11/25/2020,12037,FL,Franklin County,41.94
11/24/2020,12037,FL,Franklin County,47.5
11/23/2020,12037,FL,Franklin County,47.5
11/22/2020,12037,FL,Franklin County,47.5
12/22/2020,12039,FL,Gadsden County,#DIV/0!
12/21/2020,12039,FL,Gadsden County,76.15
12/20/2020,12039,FL,Gadsden County,76.15
12/19/2020,12039,FL,Gadsden County,76.15
12/18/2020,12039,FL,Gadsden County,67.33
12/17/2020,12039,FL,Gadsden County,67.33
12/16/2020,12039,FL,Gadsden County,67.33
12/15/2020,12039,FL,Gadsden County,70
12/14/2020,12039,FL,Gadsden County,72.5
12/13/2020,12039,FL,Gadsden County,77.22
12/12/2020,12039,FL,Gadsden County,74.5
12/11/2020,12039,FL,Gadsden County,70.5
12/10/2020,12039,FL,Gadsden County,53
12/9/2020,12039,FL,Gadsden County,55
12/8/2020,12039,FL,Gadsden County,55
12/7/2020,12039,FL,Gadsden County,55
12/6/2020,12039,FL,Gadsden County,57.78
12/5/2020,12039,FL,Gadsden County,57
12/4/2020,12039,FL,Gadsden County,53
12/3/2020,12039,FL,Gadsden County,55
12/2/2020,12039,FL,Gadsden County,72.5
12/1/2020,12039,FL,Gadsden County,65
11/30/2020,12039,FL,Gadsden County,65
11/29/2020,12039,FL,Gadsden County,68.89
11/28/2020,12039,FL,Gadsden County,57
11/27/2020,12039,FL,Gadsden County,55
11/26/2020,12039,FL,Gadsden County,55
11/25/2020,12039,FL,Gadsden County,65
11/24/2020,12039,FL,Gadsden County,57
11/23/2020,12039,FL,Gadsden County,65
11/22/2020,12039,FL,Gadsden County,68.89
12/21/2020,12041,FL,Gilchrist County,88.46
12/20/2020,12041,FL,Gilchrist County,60.77
12/19/2020,12041,FL,Gilchrist County,60.77
12/18/2020,12041,FL,Gilchrist County,60.77
12/17/2020,12041,FL,Gilchrist County,60.77
12/16/2020,12041,FL,Gilchrist County,60.77
12/15/2020,12041,FL,Gilchrist County,60.77
12/14/2020,12041,FL,Gilchrist County,57.78
12/13/2020,12041,FL,Gilchrist County,66.11
12/12/2020,12041,FL,Gilchrist County,57.78
12/11/2020,12041,FL,Gilchrist County,57.78
12/10/2020,12041,FL,Gilchrist County,56.39
12/9/2020,12041,FL,Gilchrist County,56.39
12/8/2020,12041,FL,Gilchrist County,56.39
12/7/2020,12041,FL,Gilchrist County,56.39
12/6/2020,12041,FL,Gilchrist County,56.39
12/5/2020,12041,FL,Gilchrist County,64.72
12/4/2020,12041,FL,Gilchrist County,64.72
12/3/2020,12041,FL,Gilchrist County,64.72
12/2/2020,12041,FL,Gilchrist County,64.72
12/1/2020,12041,FL,Gilchrist County,55.83
11/30/2020,12041,FL,Gilchrist County,55.83
11/29/2020,12041,FL,Gilchrist County,56.39
11/28/2020,12041,FL,Gilchrist County,56.39
11/27/2020,12041,FL,Gilchrist County,56.39
11/26/2020,12041,FL,Gilchrist County,56.39
11/25/2020,12041,FL,Gilchrist County,56.39
11/24/2020,12041,FL,Gilchrist County,56.39
11/23/2020,12041,FL,Gilchrist County,57.78
11/22/2020,12041,FL,Gilchrist County,57.78
12/21/2020,12043,FL,Glades County,44.62
12/20/2020,12043,FL,Glades County,44.62
12/19/2020,12043,FL,Glades County,56.92
12/18/2020,12043,FL,Glades County,44.62
12/17/2020,12043,FL,Glades County,44.62
12/16/2020,12043,FL,Glades County,44.62
12/15/2020,12043,FL,Glades County,46.54
12/14/2020,12043,FL,Glades County,55.83
12/13/2020,12043,FL,Glades County,55.83
12/12/2020,12043,FL,Glades County,55.83
12/11/2020,12043,FL,Glades County,70.28
12/10/2020,12043,FL,Glades County,64.72
12/9/2020,12043,FL,Glades County,67.5
12/8/2020,12043,FL,Glades County,68.89
12/7/2020,12043,FL,Glades County,66.11
12/6/2020,12043,FL,Glades County,66.11
12/5/2020,12043,FL,Glades County,66.11
12/4/2020,12043,FL,Glades County,48.89
12/3/2020,12043,FL,Glades County,57.78
12/2/2020,12043,FL,Glades County,60
12/1/2020,12043,FL,Glades County,60
11/30/2020,12043,FL,Glades County,60
11/29/2020,12043,FL,Glades County,60
11/28/2020,12043,FL,Glades County,54.44
11/27/2020,12043,FL,Glades County,54.44
11/26/2020,12043,FL,Glades County,54.44
11/25/2020,12043,FL,Glades County,60
11/24/2020,12043,FL,Glades County,54.44
11/23/2020,12043,FL,Glades County,54.44
11/22/2020,12043,FL,Glades County,54.44
12/22/2020,12045,FL,Gulf County,#DIV/0!
12/21/2020,12045,FL,Gulf County,88.46
12/20/2020,12045,FL,Gulf County,88.46
12/19/2020,12045,FL,Gulf County,88.46
12/18/2020,12045,FL,Gulf County,88.46
12/17/2020,12045,FL,Gulf County,88.46
12/16/2020,12045,FL,Gulf County,88.46
12/15/2020,12045,FL,Gulf County,60.77
12/14/2020,12045,FL,Gulf County,57.78
12/13/2020,12045,FL,Gulf County,57.78
12/12/2020,12045,FL,Gulf County,57.78
12/11/2020,12045,FL,Gulf County,57.78
12/10/2020,12045,FL,Gulf County,57.78
12/9/2020,12045,FL,Gulf County,57.78
12/8/2020,12045,FL,Gulf County,57.78
12/7/2020,12045,FL,Gulf County,66.67
12/6/2020,12045,FL,Gulf County,66.11
12/5/2020,12045,FL,Gulf County,66.11
12/4/2020,12045,FL,Gulf County,66.11
12/3/2020,12045,FL,Gulf County,66.11
12/2/2020,12045,FL,Gulf County,66.11
12/1/2020,12045,FL,Gulf County,57.22
11/30/2020,12045,FL,Gulf County,57.22
11/29/2020,12045,FL,Gulf County,57.22
11/28/2020,12045,FL,Gulf County,57.22
11/27/2020,12045,FL,Gulf County,48.89
11/26/2020,12045,FL,Gulf County,48.89
11/25/2020,12045,FL,Gulf County,56.39
11/24/2020,12045,FL,Gulf County,56.39
11/23/2020,12045,FL,Gulf County,47.5
11/22/2020,12045,FL,Gulf County,39.17
12/21/2020,12047,FL,Hamilton County,73.08
12/20/2020,12047,FL,Hamilton County,73.08
12/19/2020,12047,FL,Hamilton County,73.08
12/18/2020,12047,FL,Hamilton County,73.08
12/17/2020,12047,FL,Hamilton County,73.08
12/16/2020,12047,FL,Hamilton County,60.77
12/15/2020,12047,FL,Hamilton County,60.77
12/14/2020,12047,FL,Hamilton County,66.11
12/13/2020,12047,FL,Hamilton County,66.11
12/12/2020,12047,FL,Hamilton County,68.89
12/11/2020,12047,FL,Hamilton County,68.89
12/10/2020,12047,FL,Hamilton County,68.89
12/9/2020,12047,FL,Hamilton County,68.89
12/8/2020,12047,FL,Hamilton County,77.22
12/7/2020,12047,FL,Hamilton County,77.22
12/6/2020,12047,FL,Hamilton County,77.22
12/5/2020,12047,FL,Hamilton County,68.89
12/4/2020,12047,FL,Hamilton County,68.89
12/3/2020,12047,FL,Hamilton County,68.89
12/2/2020,12047,FL,Hamilton County,68.89
12/1/2020,12047,FL,Hamilton County,54.44
11/30/2020,12047,FL,Hamilton County,54.44
11/29/2020,12047,FL,Hamilton County,54.44
11/28/2020,12047,FL,Hamilton County,54.44
11/27/2020,12047,FL,Hamilton County,60
11/26/2020,12047,FL,Hamilton County,60
11/25/2020,12047,FL,Hamilton County,60
11/24/2020,12047,FL,Hamilton County,60
11/23/2020,12047,FL,Hamilton County,60
11/22/2020,12047,FL,Hamilton County,60
12/22/2020,12049,FL,Hardee County,#DIV/0!
12/21/2020,12049,FL,Hardee County,60.77
12/20/2020,12049,FL,Hardee County,60.77
12/19/2020,12049,FL,Hardee County,88.46
12/18/2020,12049,FL,Hardee County,83.33
12/17/2020,12049,FL,Hardee County,83.33
12/16/2020,12049,FL,Hardee County,72.67
12/15/2020,12049,FL,Hardee County,72.67
12/14/2020,12049,FL,Hardee County,74.5
12/13/2020,12049,FL,Hardee County,77.22
12/12/2020,12049,FL,Hardee County,77.22
12/11/2020,12049,FL,Hardee County,74.5
12/10/2020,12049,FL,Hardee County,59
12/9/2020,12049,FL,Hardee County,67
12/8/2020,12049,FL,Hardee County,59
12/7/2020,12049,FL,Hardee County,67
12/6/2020,12049,FL,Hardee County,60
12/5/2020,12049,FL,Hardee County,60
12/4/2020,12049,FL,Hardee County,49
12/3/2020,12049,FL,Hardee County,64.5
12/2/2020,12049,FL,Hardee County,49
12/1/2020,12049,FL,Hardee County,49
11/30/2020,12049,FL,Hardee County,47
11/29/2020,12049,FL,Hardee County,48.89
11/28/2020,12049,FL,Hardee County,48.89
11/27/2020,12049,FL,Hardee County,43.75
11/26/2020,12049,FL,Hardee County,43.75
11/25/2020,12049,FL,Hardee County,47.75
11/24/2020,12049,FL,Hardee County,47.75
11/23/2020,12049,FL,Hardee County,47.75
11/22/2020,12049,FL,Hardee County,47.5
12/22/2020,12051,FL,Hendry County,#DIV/0!
12/21/2020,12051,FL,Hendry County,88.46
12/20/2020,12051,FL,Hendry County,88.46
12/19/2020,12051,FL,Hendry County,88.46
12/18/2020,12051,FL,Hendry County,80.67
12/17/2020,12051,FL,Hendry County,83.33
12/16/2020,12051,FL,Hendry County,83.33
12/15/2020,12051,FL,Hendry County,64.29
12/14/2020,12051,FL,Hendry County,87.5
12/13/2020,12051,FL,Hendry County,91.67
12/12/2020,12051,FL,Hendry County,82.5
12/11/2020,12051,FL,Hendry County,75
12/10/2020,12051,FL,Hendry County,77
12/9/2020,12051,FL,Hendry County,77
12/8/2020,12051,FL,Hendry County,77
12/7/2020,12051,FL,Hendry County,77.5
12/6/2020,12051,FL,Hendry County,80
12/5/2020,12051,FL,Hendry County,79.5
12/4/2020,12051,FL,Hendry County,77
12/3/2020,12051,FL,Hendry County,74.5
12/2/2020,12051,FL,Hendry County,74.5
12/1/2020,12051,FL,Hendry County,66.5
11/30/2020,12051,FL,Hendry County,66.5
11/29/2020,12051,FL,Hendry County,68.33
11/28/2020,12051,FL,Hendry County,57
11/27/2020,12051,FL,Hendry County,62.5
11/26/2020,12051,FL,Hendry County,62.5
11/25/2020,12051,FL,Hendry County,59
11/24/2020,12051,FL,Hendry County,49
11/23/2020,12051,FL,Hendry County,56.5
11/22/2020,12051,FL,Hendry County,66.11
12/22/2020,12053,FL,Hernando County,#DIV/0!
12/21/2020,12053,FL,Hernando County,76.15
12/20/2020,12053,FL,Hernando County,76.15
12/19/2020,12053,FL,Hernando County,76.15
12/18/2020,12053,FL,Hernando County,70
12/17/2020,12053,FL,Hernando County,70
12/16/2020,12053,FL,Hernando County,70
12/15/2020,12053,FL,Hernando County,70
12/14/2020,12053,FL,Hernando County,65
12/13/2020,12053,FL,Hernando County,74.5
12/12/2020,12053,FL,Hernando County,74.5
12/11/2020,12053,FL,Hernando County,72.5
12/10/2020,12053,FL,Hernando County,72.5
12/9/2020,12053,FL,Hernando County,72.5
12/8/2020,12053,FL,Hernando County,72.5
12/7/2020,12053,FL,Hernando County,72.5
12/6/2020,12053,FL,Hernando County,74.5
12/5/2020,12053,FL,Hernando County,74.5
12/4/2020,12053,FL,Hernando County,72.5
12/3/2020,12053,FL,Hernando County,72.5
12/2/2020,12053,FL,Hernando County,72.5
12/1/2020,12053,FL,Hernando County,72.5
11/30/2020,12053,FL,Hernando County,72.5
11/29/2020,12053,FL,Hernando County,74.5
11/28/2020,12053,FL,Hernando County,74.5
11/27/2020,12053,FL,Hernando County,70.5
11/26/2020,12053,FL,Hernando County,62.5
11/25/2020,12053,FL,Hernando County,72.5
11/24/2020,12053,FL,Hernando County,72.5
11/23/2020,12053,FL,Hernando County,72.5
11/22/2020,12053,FL,Hernando County,74.5
12/22/2020,12055,FL,Highlands County,#DIV/0!
12/21/2020,12055,FL,Highlands County,60.77
12/20/2020,12055,FL,Highlands County,60.77
12/19/2020,12055,FL,Highlands County,60.77
12/18/2020,12055,FL,Highlands County,56.67
12/17/2020,12055,FL,Highlands County,59.33
12/16/2020,12055,FL,Highlands County,59.33
12/15/2020,12055,FL,Highlands County,59.33
12/14/2020,12055,FL,Highlands County,57
12/13/2020,12055,FL,Highlands County,57
12/12/2020,12055,FL,Highlands County,57
12/11/2020,12055,FL,Highlands County,57
12/10/2020,12055,FL,Highlands County,67
12/9/2020,12055,FL,Highlands County,67
12/8/2020,12055,FL,Highlands County,67
12/7/2020,12055,FL,Highlands County,67
12/6/2020,12055,FL,Highlands County,67
12/5/2020,12055,FL,Highlands County,67
12/4/2020,12055,FL,Highlands County,74.5
12/3/2020,12055,FL,Highlands County,64.5
12/2/2020,12055,FL,Highlands County,64.5
12/1/2020,12055,FL,Highlands County,57
11/30/2020,12055,FL,Highlands County,64.5
11/29/2020,12055,FL,Highlands County,64.5
11/28/2020,12055,FL,Highlands County,55
11/27/2020,12055,FL,Highlands County,53
11/26/2020,12055,FL,Highlands County,60.5
11/25/2020,12055,FL,Highlands County,64.5
11/24/2020,12055,FL,Highlands County,64.5
11/23/2020,12055,FL,Highlands County,64.5
11/22/2020,12055,FL,Highlands County,64.5
12/22/2020,12057,FL,Hillsborough County,#DIV/0!
12/21/2020,12057,FL,Hillsborough County,76.15
12/20/2020,12057,FL,Hillsborough County,76.15
12/19/2020,12057,FL,Hillsborough County,76.15
12/18/2020,12057,FL,Hillsborough County,67.33
12/17/2020,12057,FL,Hillsborough County,67.33
12/16/2020,12057,FL,Hillsborough County,67.33
12/15/2020,12057,FL,Hillsborough County,67.33
12/14/2020,12057,FL,Hillsborough County,63
12/13/2020,12057,FL,Hillsborough County,67
12/12/2020,12057,FL,Hillsborough County,67
12/11/2020,12057,FL,Hillsborough County,63
12/10/2020,12057,FL,Hillsborough County,63
12/9/2020,12057,FL,Hillsborough County,63
12/8/2020,12057,FL,Hillsborough County,63
12/7/2020,12057,FL,Hillsborough County,63
12/6/2020,12057,FL,Hillsborough County,67
12/5/2020,12057,FL,Hillsborough County,65
12/4/2020,12057,FL,Hillsborough County,63
12/3/2020,12057,FL,Hillsborough County,63
12/2/2020,12057,FL,Hillsborough County,63
12/1/2020,12057,FL,Hillsborough County,63
11/30/2020,12057,FL,Hillsborough County,55
11/29/2020,12057,FL,Hillsborough County,67
11/28/2020,12057,FL,Hillsborough County,57
11/27/2020,12057,FL,Hillsborough County,63
11/26/2020,12057,FL,Hillsborough County,55
11/25/2020,12057,FL,Hillsborough County,63
11/24/2020,12057,FL,Hillsborough County,63
11/23/2020,12057,FL,Hillsborough County,63
11/22/2020,12057,FL,Hillsborough County,59
12/22/2020,12059,FL,Holmes County,#DIV/0!
12/21/2020,12059,FL,Holmes County,88.46
12/20/2020,12059,FL,Holmes County,88.46
12/19/2020,12059,FL,Holmes County,88.46
12/18/2020,12059,FL,Holmes County,76.15
12/17/2020,12059,FL,Holmes County,70
12/16/2020,12059,FL,Holmes County,88.46
12/15/2020,12059,FL,Holmes County,88.46
12/14/2020,12059,FL,Holmes County,77.22
12/13/2020,12059,FL,Holmes County,77.22
12/12/2020,12059,FL,Holmes County,68.89
12/11/2020,12059,FL,Holmes County,75
12/10/2020,12059,FL,Holmes County,75
12/9/2020,12059,FL,Holmes County,75
12/8/2020,12059,FL,Holmes County,75
12/7/2020,12059,FL,Holmes County,75
12/6/2020,12059,FL,Holmes County,75
12/5/2020,12059,FL,Holmes County,66.67
12/4/2020,12059,FL,Holmes County,75
12/3/2020,12059,FL,Holmes County,75
12/2/2020,12059,FL,Holmes County,75
12/1/2020,12059,FL,Holmes County,66.11
11/30/2020,12059,FL,Holmes County,66.11
11/29/2020,12059,FL,Holmes County,66.11
11/28/2020,12059,FL,Holmes County,68.89
11/27/2020,12059,FL,Holmes County,66.11
11/26/2020,12059,FL,Holmes County,66.11
11/25/2020,12059,FL,Holmes County,66.11
11/24/2020,12059,FL,Holmes County,75
11/23/2020,12059,FL,Holmes County,66.67
11/22/2020,12059,FL,Holmes County,66.67
12/22/2020,12061,FL,Indian River County,#DIV/0!
12/21/2020,12061,FL,Indian River County,76.15
12/20/2020,12061,FL,Indian River County,76.15
12/19/2020,12061,FL,Indian River County,76.15
12/18/2020,12061,FL,Indian River County,70
12/17/2020,12061,FL,Indian River County,70
12/16/2020,12061,FL,Indian River County,70
12/15/2020,12061,FL,Indian River County,62
12/14/2020,12061,FL,Indian River County,67
12/13/2020,12061,FL,Indian River County,59
12/12/2020,12061,FL,Indian River County,65
12/11/2020,12061,FL,Indian River County,65
12/10/2020,12061,FL,Indian River County,67
12/9/2020,12061,FL,Indian River County,65
12/8/2020,12061,FL,Indian River County,65
12/7/2020,12061,FL,Indian River County,57
12/6/2020,12061,FL,Indian River County,59
12/5/2020,12061,FL,Indian River County,59
12/4/2020,12061,FL,Indian River County,57
12/3/2020,12061,FL,Indian River County,67
12/2/2020,12061,FL,Indian River County,57
12/1/2020,12061,FL,Indian River County,59
11/30/2020,12061,FL,Indian River County,47
11/29/2020,12061,FL,Indian River County,49
11/28/2020,12061,FL,Indian River County,47
11/27/2020,12061,FL,Indian River County,45
11/26/2020,12061,FL,Indian River County,45
11/25/2020,12061,FL,Indian River County,47
11/24/2020,12061,FL,Indian River County,55
11/23/2020,12061,FL,Indian River County,55
11/22/2020,12061,FL,Indian River County,55
12/22/2020,12063,FL,Jackson County,#DIV/0!
12/21/2020,12063,FL,Jackson County,88.46
12/20/2020,12063,FL,Jackson County,88.46
12/19/2020,12063,FL,Jackson County,88.46
12/18/2020,12063,FL,Jackson County,80.67
12/17/2020,12063,FL,Jackson County,80.67
12/16/2020,12063,FL,Jackson County,70
12/15/2020,12063,FL,Jackson County,72.67
12/14/2020,12063,FL,Jackson County,65
12/13/2020,12063,FL,Jackson County,74.5
12/12/2020,12063,FL,Jackson County,67
12/11/2020,12063,FL,Jackson County,65
12/10/2020,12063,FL,Jackson County,67
12/9/2020,12063,FL,Jackson County,67
12/8/2020,12063,FL,Jackson County,67
12/7/2020,12063,FL,Jackson County,57
12/6/2020,12063,FL,Jackson County,57
12/5/2020,12063,FL,Jackson County,57
12/4/2020,12063,FL,Jackson County,64.5
12/3/2020,12063,FL,Jackson County,63.25
12/2/2020,12063,FL,Jackson County,61.25
12/1/2020,12063,FL,Jackson County,61.25
11/30/2020,12063,FL,Jackson County,69.25
11/29/2020,12063,FL,Jackson County,69.25
11/28/2020,12063,FL,Jackson County,69.25
11/27/2020,12063,FL,Jackson County,59.75
11/26/2020,12063,FL,Jackson County,59.75
11/25/2020,12063,FL,Jackson County,61.75
11/24/2020,12063,FL,Jackson County,63
11/23/2020,12063,FL,Jackson County,63
11/22/2020,12063,FL,Jackson County,65
12/21/2020,12065,FL,Jefferson County,60.77
12/20/2020,12065,FL,Jefferson County,60.77
12/19/2020,12065,FL,Jefferson County,60.77
12/18/2020,12065,FL,Jefferson County,60.77
12/17/2020,12065,FL,Jefferson County,60.77
12/16/2020,12065,FL,Jefferson County,60.77
12/15/2020,12065,FL,Jefferson County,60.77
12/14/2020,12065,FL,Jefferson County,57.78
12/13/2020,12065,FL,Jefferson County,57.78
12/12/2020,12065,FL,Jefferson County,66.11
12/11/2020,12065,FL,Jefferson County,66.11
12/10/2020,12065,FL,Jefferson County,57.22
12/9/2020,12065,FL,Jefferson County,66.11
12/8/2020,12065,FL,Jefferson County,57.78
12/7/2020,12065,FL,Jefferson County,57.78
12/6/2020,12065,FL,Jefferson County,57.78
12/5/2020,12065,FL,Jefferson County,57.78
12/4/2020,12065,FL,Jefferson County,57.78
12/3/2020,12065,FL,Jefferson County,57.78
12/2/2020,12065,FL,Jefferson County,57.78
12/1/2020,12065,FL,Jefferson County,57.78
11/30/2020,12065,FL,Jefferson County,57.78
11/29/2020,12065,FL,Jefferson County,57.78
11/28/2020,12065,FL,Jefferson County,68.89
11/27/2020,12065,FL,Jefferson County,63.33
11/26/2020,12065,FL,Jefferson County,54.44
11/25/2020,12065,FL,Jefferson County,68.89
11/24/2020,12065,FL,Jefferson County,54.44
11/23/2020,12065,FL,Jefferson County,54.44
11/22/2020,12065,FL,Jefferson County,54.44
12/21/2020,12067,FL,Lafayette County,55
12/20/2020,12067,FL,Lafayette County,55
12/19/2020,12067,FL,Lafayette County,55
12/18/2020,12067,FL,Lafayette County,55
12/17/2020,12067,FL,Lafayette County,55
12/16/2020,12067,FL,Lafayette County,55
12/15/2020,12067,FL,Lafayette County,56.92
12/14/2020,12067,FL,Lafayette County,55
12/13/2020,12067,FL,Lafayette County,55
12/12/2020,12067,FL,Lafayette County,55
12/11/2020,12067,FL,Lafayette County,55
12/10/2020,12067,FL,Lafayette County,73.61
12/9/2020,12067,FL,Lafayette County,73.61
12/8/2020,12067,FL,Lafayette County,73.61
12/7/2020,12067,FL,Lafayette County,75
12/6/2020,12067,FL,Lafayette County,75
12/5/2020,12067,FL,Lafayette County,75
12/4/2020,12067,FL,Lafayette County,86.11
12/3/2020,12067,FL,Lafayette County,86.11
12/2/2020,12067,FL,Lafayette County,77.22
12/1/2020,12067,FL,Lafayette County,77.22
11/30/2020,12067,FL,Lafayette County,80
11/29/2020,12067,FL,Lafayette County,77.22
11/28/2020,12067,FL,Lafayette County,77.22
11/27/2020,12067,FL,Lafayette County,77.22
11/26/2020,12067,FL,Lafayette County,77.22
11/25/2020,12067,FL,Lafayette County,68.89
11/24/2020,12067,FL,Lafayette County,68.89
11/23/2020,12067,FL,Lafayette County,68.89
11/22/2020,12067,FL,Lafayette County,63.33
12/22/2020,12069,FL,Lake County,#DIV/0!
12/21/2020,12069,FL,Lake County,76.15
12/20/2020,12069,FL,Lake County,76.15
12/19/2020,12069,FL,Lake County,76.15
12/18/2020,12069,FL,Lake County,70
12/17/2020,12069,FL,Lake County,70
12/16/2020,12069,FL,Lake County,70
12/15/2020,12069,FL,Lake County,70
